amount,payment_method,failure_code,retry_count,customer_history,recovered
48434.53,VISA,EXPIRED_CARD,3,NEUTRAL,0
19487.72,MASTERCARD,TIMEOUT,0,NEUTRAL,1
17135.51,WALLET,FRAUD_REVIEW,1,NEGATIVE,0
35098.85,VISA,INSUFFICIENT_FUNDS,1,POSITIVE,1
48944.09,WALLET,DO_NOT_HONOR,3,NEUTRAL,0
35006.28,VISA,NETWORK_ERROR,4,POSITIVE,1
1870.14,UPI,TIMEOUT,0,POSITIVE,1
43913.5,AMEX,FRAUD_REVIEW,3,NEGATIVE,0
45349.49,MASTERCARD,INSUFFICIENT_FUNDS,0,POSITIVE,1
9502.18,MASTERCARD,FRAUD_REVIEW,4,NEUTRAL,0
23998.41,MASTERCARD,TIMEOUT,0,NEGATIVE,1
10281.87,AMEX,FUNDS_UNAVAILABLE,3,POSITIVE,1
25607.76,VISA,INSUFFICIENT_FUNDS,4,NEGATIVE,0
26619.86,AMEX,FUNDS_UNAVAILABLE,2,POSITIVE,0
40101.02,MASTERCARD,FRAUD_REVIEW,3,NEUTRAL,0
8786.41,WALLET,INSUFFICIENT_FUNDS,1,NEGATIVE,1
25591.42,VISA,FRAUD_REVIEW,4,POSITIVE,0
12503.98,UPI,NETWORK_ERROR,1,NEUTRAL,1
37668.07,VISA,NETWORK_ERROR,3,POSITIVE,1
36379.46,AMEX,TIMEOUT,3,NEGATIVE,0
11391.11,MASTERCARD,FRAUD_REVIEW,4,NEGATIVE,0
32372.84,MASTERCARD,EXPIRED_CARD,4,NEGATIVE,0
38700.34,UPI,DO_NOT_HONOR,3,POSITIVE,0
35282.82,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,1
23332.45,AMEX,INVALID_CARD,4,NEGATIVE,0
15545.46,UPI,FRAUD_REVIEW,3,NEGATIVE,0
28097.35,WALLET,FUNDS_UNAVAILABLE,3,NEUTRAL,1
24585.84,AMEX,INSUFFICIENT_FUNDS,2,NEGATIVE,1
13708.31,AMEX,EXPIRED_CARD,2,NEUTRAL,0
28387.54,AMEX,INVALID_CARD,1,NEUTRAL,0
20694.65,AMEX,TIMEOUT,1,NEGATIVE,0
7136.03,AMEX,EXPIRED_CARD,2,NEGATIVE,0
16192.9,UPI,FUNDS_UNAVAILABLE,0,NEGATIVE,0
14714.76,MASTERCARD,EXPIRED_CARD,4,NEGATIVE,0
9317.28,UPI,NETWORK_ERROR,1,NEUTRAL,1
13682.88,WALLET,FRAUD_REVIEW,4,NEUTRAL,0
30377.99,AMEX,INSUFFICIENT_FUNDS,3,NEGATIVE,0
362.7,MASTERCARD,INVALID_CARD,3,NEUTRAL,0
27622.08,AMEX,TIMEOUT,1,NEUTRAL,1
21499.82,UPI,INSUFFICIENT_FUNDS,3,NEUTRAL,0
6148.35,MASTERCARD,INSUFFICIENT_FUNDS,2,POSITIVE,1
3699.94,VISA,INVALID_CARD,1,POSITIVE,0
34398.87,MASTERCARD,DO_NOT_HONOR,4,POSITIVE,1
17012.77,WALLET,INVALID_CARD,2,NEUTRAL,0
11177.79,WALLET,INVALID_CARD,4,NEUTRAL,0
7754.8,WALLET,NETWORK_ERROR,1,POSITIVE,1
41290.94,MASTERCARD,DO_NOT_HONOR,1,POSITIVE,1
30783.79,AMEX,FRAUD_REVIEW,0,POSITIVE,1
20438.83,MASTERCARD,FRAUD_REVIEW,4,POSITIVE,0
45897.75,AMEX,INSUFFICIENT_FUNDS,0,POSITIVE,1
21872.63,WALLET,TIMEOUT,3,POSITIVE,1
42394.65,UPI,FRAUD_REVIEW,3,POSITIVE,0
19346.88,WALLET,TIMEOUT,0,NEGATIVE,0
10415.41,UPI,TIMEOUT,4,NEUTRAL,0
25051.8,WALLET,TIMEOUT,3,NEGATIVE,0
7396.88,VISA,TIMEOUT,1,NEUTRAL,1
15847.75,UPI,INVALID_CARD,1,NEGATIVE,0
11698.59,WALLET,FRAUD_REVIEW,0,NEGATIVE,0
12354.83,VISA,FRAUD_REVIEW,0,NEUTRAL,0
18104.12,VISA,FRAUD_REVIEW,3,NEGATIVE,0
21322.06,UPI,INVALID_CARD,2,POSITIVE,1
45597.61,AMEX,FRAUD_REVIEW,1,POSITIVE,1
29357.63,WALLET,EXPIRED_CARD,0,NEUTRAL,1
38083.37,VISA,FUNDS_UNAVAILABLE,0,NEGATIVE,0
2693.24,VISA,INVALID_CARD,3,POSITIVE,0
42953.31,AMEX,FUNDS_UNAVAILABLE,1,NEUTRAL,1
26121.3,MASTERCARD,INSUFFICIENT_FUNDS,4,POSITIVE,0
39198.42,MASTERCARD,INVALID_CARD,4,NEUTRAL,0
44767.12,MASTERCARD,DO_NOT_HONOR,1,NEGATIVE,0
3555.63,VISA,INVALID_CARD,1,NEGATIVE,1
23234.35,AMEX,FUNDS_UNAVAILABLE,1,NEGATIVE,0
12433.2,VISA,NETWORK_ERROR,1,NEUTRAL,1
1231.75,WALLET,DO_NOT_HONOR,3,POSITIVE,1
23559.53,MASTERCARD,EXPIRED_CARD,4,NEUTRAL,0
14108.0,MASTERCARD,FRAUD_REVIEW,1,NEGATIVE,0
12561.1,WALLET,DO_NOT_HONOR,0,NEUTRAL,1
14502.68,WALLET,FRAUD_REVIEW,3,NEGATIVE,0
20314.14,WALLET,FRAUD_REVIEW,4,NEUTRAL,0
28958.1,UPI,INVALID_CARD,4,NEUTRAL,0
42924.76,MASTERCARD,DO_NOT_HONOR,1,POSITIVE,1
18501.56,AMEX,INSUFFICIENT_FUNDS,4,NEUTRAL,0
15115.99,VISA,NETWORK_ERROR,3,POSITIVE,0
10935.41,MASTERCARD,FRAUD_REVIEW,4,NEGATIVE,0
39729.27,UPI,EXPIRED_CARD,1,POSITIVE,0
45202.45,AMEX,FRAUD_REVIEW,3,NEUTRAL,0
18704.04,MASTERCARD,FRAUD_REVIEW,1,NEUTRAL,0
12419.23,MASTERCARD,INSUFFICIENT_FUNDS,2,NEUTRAL,1
23361.45,UPI,TIMEOUT,0,NEGATIVE,1
41090.49,WALLET,FRAUD_REVIEW,0,NEUTRAL,1
16706.33,AMEX,FUNDS_UNAVAILABLE,0,POSITIVE,1
35613.03,AMEX,DO_NOT_HONOR,0,NEGATIVE,1
26150.33,VISA,FRAUD_REVIEW,3,NEUTRAL,0
23122.49,WALLET,NETWORK_ERROR,2,NEUTRAL,1
25946.48,VISA,FRAUD_REVIEW,3,NEUTRAL,0
2000.56,WALLET,INSUFFICIENT_FUNDS,1,NEUTRAL,1
35770.7,AMEX,FUNDS_UNAVAILABLE,1,POSITIVE,1
19317.7,UPI,EXPIRED_CARD,0,POSITIVE,1
47687.27,MASTERCARD,TIMEOUT,4,POSITIVE,1
41330.92,MASTERCARD,TIMEOUT,4,NEGATIVE,0
45820.35,VISA,INSUFFICIENT_FUNDS,1,POSITIVE,1
24236.7,VISA,EXPIRED_CARD,3,POSITIVE,0
24775.42,VISA,FRAUD_REVIEW,2,NEGATIVE,0
18731.4,UPI,INVALID_CARD,4,NEGATIVE,0
45086.03,AMEX,NETWORK_ERROR,4,POSITIVE,0
41800.86,WALLET,INVALID_CARD,4,POSITIVE,0
1306.81,UPI,INVALID_CARD,2,NEGATIVE,0
48643.51,UPI,DO_NOT_HONOR,4,NEUTRAL,0
13030.59,MASTERCARD,EXPIRED_CARD,1,POSITIVE,1
7832.26,VISA,NETWORK_ERROR,3,NEGATIVE,0
28415.33,AMEX,INSUFFICIENT_FUNDS,1,POSITIVE,1
47434.88,VISA,NETWORK_ERROR,0,NEUTRAL,1
21721.95,UPI,FRAUD_REVIEW,0,NEUTRAL,0
6087.67,MASTERCARD,FRAUD_REVIEW,3,NEUTRAL,0
20384.82,MASTERCARD,INVALID_CARD,1,NEGATIVE,0
16938.34,WALLET,NETWORK_ERROR,4,NEUTRAL,0
5212.86,VISA,DO_NOT_HONOR,1,NEGATIVE,1
44849.75,MASTERCARD,DO_NOT_HONOR,0,NEUTRAL,1
6847.47,AMEX,NETWORK_ERROR,4,POSITIVE,1
44665.41,AMEX,INSUFFICIENT_FUNDS,0,NEGATIVE,1
2167.78,VISA,EXPIRED_CARD,1,NEUTRAL,0
24619.93,AMEX,INVALID_CARD,4,NEGATIVE,0
30714.3,MASTERCARD,INSUFFICIENT_FUNDS,3,NEGATIVE,0
8038.22,WALLET,INSUFFICIENT_FUNDS,3,NEGATIVE,0
14328.11,UPI,NETWORK_ERROR,1,NEGATIVE,0
22734.92,WALLET,INVALID_CARD,2,NEGATIVE,0
20174.48,MASTERCARD,INVALID_CARD,2,POSITIVE,1
7606.3,MASTERCARD,DO_NOT_HONOR,0,POSITIVE,1
6062.36,VISA,FRAUD_REVIEW,1,POSITIVE,0
14267.27,AMEX,NETWORK_ERROR,4,POSITIVE,0
21879.67,VISA,INVALID_CARD,1,NEUTRAL,0
18337.62,UPI,EXPIRED_CARD,2,POSITIVE,1
42087.84,AMEX,TIMEOUT,1,NEUTRAL,1
48334.32,AMEX,FRAUD_REVIEW,1,NEUTRAL,0
35427.75,AMEX,FUNDS_UNAVAILABLE,0,POSITIVE,0
20906.89,UPI,NETWORK_ERROR,1,POSITIVE,0
12153.16,WALLET,FRAUD_REVIEW,2,POSITIVE,0
21009.94,VISA,NETWORK_ERROR,2,NEGATIVE,0
336.32,UPI,EXPIRED_CARD,1,POSITIVE,1
33001.55,WALLET,INVALID_CARD,4,NEUTRAL,0
49682.83,WALLET,EXPIRED_CARD,3,NEGATIVE,0
22856.63,WALLET,INVALID_CARD,4,NEUTRAL,1
16763.75,UPI,INSUFFICIENT_FUNDS,3,NEUTRAL,0
45722.44,WALLET,EXPIRED_CARD,2,NEGATIVE,0
13382.09,VISA,EXPIRED_CARD,4,NEUTRAL,0
413.39,MASTERCARD,DO_NOT_HONOR,1,NEUTRAL,1
312.07,VISA,INSUFFICIENT_FUNDS,2,NEGATIVE,0
27417.99,UPI,DO_NOT_HONOR,4,NEGATIVE,0
32072.98,AMEX,DO_NOT_HONOR,3,NEGATIVE,0
33132.17,AMEX,INSUFFICIENT_FUNDS,1,NEUTRAL,1
16563.65,WALLET,EXPIRED_CARD,0,NEGATIVE,0
16572.99,MASTERCARD,FRAUD_REVIEW,0,POSITIVE,1
37520.63,AMEX,FUNDS_UNAVAILABLE,2,NEGATIVE,1
8260.7,UPI,EXPIRED_CARD,1,NEUTRAL,1
46600.73,AMEX,INSUFFICIENT_FUNDS,0,POSITIVE,0
42680.91,VISA,EXPIRED_CARD,0,NEUTRAL,0
5845.86,UPI,NETWORK_ERROR,0,NEGATIVE,0
39020.97,UPI,INSUFFICIENT_FUNDS,3,NEGATIVE,0
39317.75,AMEX,INSUFFICIENT_FUNDS,2,POSITIVE,1
9627.15,AMEX,DO_NOT_HONOR,4,POSITIVE,0
8282.15,AMEX,FUNDS_UNAVAILABLE,4,NEGATIVE,0
24038.78,AMEX,DO_NOT_HONOR,2,NEUTRAL,0
21733.6,WALLET,TIMEOUT,1,POSITIVE,1
31946.96,WALLET,INSUFFICIENT_FUNDS,1,NEGATIVE,0
39082.12,WALLET,FRAUD_REVIEW,3,NEUTRAL,0
10115.83,VISA,DO_NOT_HONOR,3,POSITIVE,1
17899.99,AMEX,NETWORK_ERROR,3,NEGATIVE,0
48485.27,UPI,INSUFFICIENT_FUNDS,1,POSITIVE,1
28158.33,VISA,FUNDS_UNAVAILABLE,3,NEUTRAL,0
27669.91,AMEX,INSUFFICIENT_FUNDS,4,POSITIVE,0
31976.4,MASTERCARD,INVALID_CARD,4,NEUTRAL,0
42961.11,VISA,INVALID_CARD,1,NEGATIVE,0
19103.14,MASTERCARD,INVALID_CARD,2,NEUTRAL,0
48761.45,AMEX,INSUFFICIENT_FUNDS,3,NEUTRAL,0
20462.17,VISA,INVALID_CARD,2,POSITIVE,0
43501.34,WALLET,INSUFFICIENT_FUNDS,2,POSITIVE,1
13357.15,AMEX,NETWORK_ERROR,0,POSITIVE,1
29194.96,VISA,EXPIRED_CARD,0,NEUTRAL,1
38079.59,WALLET,INSUFFICIENT_FUNDS,4,NEGATIVE,0
27394.02,WALLET,INVALID_CARD,0,NEUTRAL,0
2228.72,UPI,INSUFFICIENT_FUNDS,2,NEUTRAL,0
7017.2,VISA,DO_NOT_HONOR,0,NEUTRAL,1
40513.13,UPI,INSUFFICIENT_FUNDS,2,POSITIVE,1
28147.29,MASTERCARD,INSUFFICIENT_FUNDS,2,POSITIVE,1
45924.52,VISA,DO_NOT_HONOR,3,POSITIVE,0
6507.74,WALLET,EXPIRED_CARD,3,POSITIVE,0
43778.62,WALLET,EXPIRED_CARD,3,NEGATIVE,0
21600.21,WALLET,TIMEOUT,1,NEGATIVE,1
6983.28,WALLET,TIMEOUT,4,NEUTRAL,1
30895.97,VISA,TIMEOUT,2,NEGATIVE,0
272.34,VISA,TIMEOUT,4,POSITIVE,0
34626.74,WALLET,FUNDS_UNAVAILABLE,4,POSITIVE,0
12589.25,VISA,EXPIRED_CARD,1,NEGATIVE,1
3795.52,UPI,FUNDS_UNAVAILABLE,1,NEUTRAL,0
28813.82,MASTERCARD,INSUFFICIENT_FUNDS,0,NEUTRAL,1
10475.41,MASTERCARD,FUNDS_UNAVAILABLE,0,NEUTRAL,1
20674.12,WALLET,INVALID_CARD,3,NEGATIVE,0
31825.57,MASTERCARD,TIMEOUT,2,POSITIVE,0
42934.06,MASTERCARD,FRAUD_REVIEW,3,NEUTRAL,0
12755.14,UPI,FRAUD_REVIEW,1,POSITIVE,0
41717.76,UPI,INVALID_CARD,1,NEUTRAL,1
14503.05,AMEX,INVALID_CARD,1,NEUTRAL,0
23767.05,WALLET,INSUFFICIENT_FUNDS,4,NEUTRAL,0
32283.65,UPI,EXPIRED_CARD,2,NEUTRAL,0
13628.05,UPI,EXPIRED_CARD,3,POSITIVE,1
11874.16,UPI,TIMEOUT,1,NEGATIVE,0
46712.02,VISA,INVALID_CARD,2,NEGATIVE,0
5121.96,WALLET,INVALID_CARD,3,POSITIVE,1
47866.28,VISA,EXPIRED_CARD,2,NEUTRAL,0
37935.3,WALLET,FUNDS_UNAVAILABLE,3,NEGATIVE,1
47939.35,AMEX,TIMEOUT,4,NEUTRAL,1
9832.27,VISA,INVALID_CARD,3,NEUTRAL,0
13742.69,MASTERCARD,TIMEOUT,4,NEGATIVE,0
4985.28,UPI,EXPIRED_CARD,1,NEUTRAL,1
16940.17,UPI,EXPIRED_CARD,4,NEUTRAL,0
21654.99,WALLET,DO_NOT_HONOR,0,POSITIVE,1
7022.39,UPI,DO_NOT_HONOR,1,NEUTRAL,1
49798.61,VISA,INSUFFICIENT_FUNDS,4,NEUTRAL,0
11192.46,MASTERCARD,EXPIRED_CARD,2,POSITIVE,1
782.55,WALLET,TIMEOUT,0,NEUTRAL,1
44512.12,MASTERCARD,INSUFFICIENT_FUNDS,2,POSITIVE,1
4856.81,AMEX,EXPIRED_CARD,0,NEUTRAL,0
27145.54,VISA,FRAUD_REVIEW,1,NEUTRAL,0
5184.66,WALLET,EXPIRED_CARD,4,NEUTRAL,1
34879.68,AMEX,FRAUD_REVIEW,4,NEGATIVE,0
36997.25,WALLET,DO_NOT_HONOR,2,POSITIVE,1
8016.32,VISA,FUNDS_UNAVAILABLE,1,POSITIVE,1
14891.0,VISA,FRAUD_REVIEW,1,NEGATIVE,0
6070.24,MASTERCARD,NETWORK_ERROR,2,NEGATIVE,0
34458.27,MASTERCARD,FRAUD_REVIEW,3,POSITIVE,0
1949.45,MASTERCARD,TIMEOUT,0,POSITIVE,1
10746.9,MASTERCARD,TIMEOUT,0,NEUTRAL,1
40667.46,AMEX,NETWORK_ERROR,3,POSITIVE,0
29794.63,WALLET,EXPIRED_CARD,3,NEUTRAL,0
41867.16,UPI,INVALID_CARD,2,NEUTRAL,0
46325.41,VISA,EXPIRED_CARD,3,NEUTRAL,0
26865.3,VISA,INSUFFICIENT_FUNDS,1,POSITIVE,1
35073.42,VISA,FRAUD_REVIEW,3,NEGATIVE,0
36933.09,MASTERCARD,DO_NOT_HONOR,4,POSITIVE,0
11743.66,MASTERCARD,EXPIRED_CARD,0,NEGATIVE,0
27274.79,VISA,EXPIRED_CARD,4,NEGATIVE,0
26348.78,VISA,INVALID_CARD,2,NEUTRAL,0
41439.88,VISA,TIMEOUT,3,POSITIVE,1
39543.4,VISA,FUNDS_UNAVAILABLE,4,NEUTRAL,1
36101.81,WALLET,INSUFFICIENT_FUNDS,2,NEUTRAL,1
13960.3,AMEX,DO_NOT_HONOR,0,POSITIVE,1
38810.15,VISA,DO_NOT_HONOR,0,NEUTRAL,1
37161.46,WALLET,INSUFFICIENT_FUNDS,0,NEGATIVE,1
47663.81,VISA,FRAUD_REVIEW,4,NEGATIVE,0
39415.8,WALLET,DO_NOT_HONOR,1,NEUTRAL,1
33674.49,WALLET,INVALID_CARD,2,NEUTRAL,1
27379.61,MASTERCARD,FRAUD_REVIEW,2,NEUTRAL,0
38445.76,MASTERCARD,FUNDS_UNAVAILABLE,2,NEGATIVE,0
2314.5,UPI,FRAUD_REVIEW,0,NEGATIVE,0
1507.32,WALLET,DO_NOT_HONOR,0,NEGATIVE,1
12431.52,AMEX,NETWORK_ERROR,0,NEUTRAL,0
13898.95,MASTERCARD,TIMEOUT,3,NEGATIVE,0
20766.03,AMEX,EXPIRED_CARD,2,NEUTRAL,0
18437.29,MASTERCARD,TIMEOUT,0,NEGATIVE,0
31325.84,VISA,TIMEOUT,1,POSITIVE,1
42830.08,WALLET,FRAUD_REVIEW,4,NEUTRAL,0
1046.32,WALLET,FUNDS_UNAVAILABLE,1,POSITIVE,1
40139.29,VISA,TIMEOUT,2,NEGATIVE,1
27878.51,WALLET,DO_NOT_HONOR,2,NEGATIVE,0
48115.17,MASTERCARD,FRAUD_REVIEW,3,POSITIVE,0
19028.78,MASTERCARD,INSUFFICIENT_FUNDS,3,NEUTRAL,0
33715.39,MASTERCARD,TIMEOUT,4,NEGATIVE,0
8709.38,WALLET,INVALID_CARD,3,NEUTRAL,0
12287.27,UPI,FUNDS_UNAVAILABLE,2,NEGATIVE,0
26510.39,MASTERCARD,INSUFFICIENT_FUNDS,2,NEUTRAL,1
43697.52,UPI,INVALID_CARD,3,POSITIVE,0
37564.59,AMEX,DO_NOT_HONOR,1,NEUTRAL,0
36111.98,AMEX,NETWORK_ERROR,4,NEGATIVE,0
9745.27,VISA,INSUFFICIENT_FUNDS,3,NEUTRAL,0
39646.27,AMEX,DO_NOT_HONOR,1,NEGATIVE,1
12223.88,WALLET,FUNDS_UNAVAILABLE,2,NEUTRAL,0
6885.84,WALLET,DO_NOT_HONOR,2,POSITIVE,1
32026.25,AMEX,EXPIRED_CARD,1,POSITIVE,1
38299.31,AMEX,EXPIRED_CARD,4,NEUTRAL,0
44197.32,VISA,TIMEOUT,1,POSITIVE,1
4684.87,WALLET,FRAUD_REVIEW,4,NEUTRAL,0
39411.18,WALLET,DO_NOT_HONOR,4,POSITIVE,1
4752.65,MASTERCARD,FRAUD_REVIEW,1,POSITIVE,0
16286.4,MASTERCARD,DO_NOT_HONOR,3,POSITIVE,0
47819.29,WALLET,FRAUD_REVIEW,2,NEUTRAL,0
48044.85,UPI,DO_NOT_HONOR,0,POSITIVE,1
1523.15,VISA,INSUFFICIENT_FUNDS,2,NEUTRAL,1
6569.77,WALLET,DO_NOT_HONOR,1,NEGATIVE,1
23719.2,UPI,INVALID_CARD,2,NEGATIVE,0
36293.93,UPI,DO_NOT_HONOR,4,NEGATIVE,0
18521.66,AMEX,FUNDS_UNAVAILABLE,0,POSITIVE,1
3731.45,VISA,INVALID_CARD,0,NEGATIVE,0
11721.21,WALLET,FRAUD_REVIEW,2,POSITIVE,0
37874.76,UPI,EXPIRED_CARD,1,NEGATIVE,0
10936.16,WALLET,FUNDS_UNAVAILABLE,0,POSITIVE,1
16892.53,UPI,INSUFFICIENT_FUNDS,0,NEUTRAL,0
34831.77,AMEX,FUNDS_UNAVAILABLE,4,NEGATIVE,0
37407.84,AMEX,DO_NOT_HONOR,2,POSITIVE,1
19895.73,UPI,DO_NOT_HONOR,4,NEGATIVE,1
37367.88,UPI,DO_NOT_HONOR,0,POSITIVE,1
2958.3,MASTERCARD,NETWORK_ERROR,3,NEUTRAL,0
4601.31,VISA,TIMEOUT,1,NEGATIVE,0
16154.84,MASTERCARD,INSUFFICIENT_FUNDS,1,POSITIVE,1
17158.56,VISA,TIMEOUT,4,NEGATIVE,0
28687.67,UPI,FRAUD_REVIEW,3,NEGATIVE,0
7301.27,MASTERCARD,INVALID_CARD,2,NEGATIVE,0
5968.26,AMEX,DO_NOT_HONOR,4,NEUTRAL,0
17261.94,MASTERCARD,FRAUD_REVIEW,4,NEGATIVE,0
6997.46,VISA,EXPIRED_CARD,1,NEGATIVE,0
36248.1,VISA,INSUFFICIENT_FUNDS,2,NEUTRAL,0
1099.1,VISA,NETWORK_ERROR,4,NEGATIVE,0
40203.67,AMEX,FUNDS_UNAVAILABLE,0,NEGATIVE,0
49596.33,WALLET,FUNDS_UNAVAILABLE,3,NEGATIVE,0
31264.02,UPI,TIMEOUT,2,NEGATIVE,0
38022.83,UPI,INSUFFICIENT_FUNDS,4,NEUTRAL,1
39219.83,WALLET,TIMEOUT,4,POSITIVE,1
28353.93,AMEX,DO_NOT_HONOR,4,NEUTRAL,0
39656.47,MASTERCARD,FUNDS_UNAVAILABLE,1,POSITIVE,1
39060.68,MASTERCARD,INVALID_CARD,1,NEUTRAL,0
28080.47,VISA,TIMEOUT,4,NEGATIVE,1
27983.85,MASTERCARD,TIMEOUT,0,NEUTRAL,0
48622.66,VISA,FRAUD_REVIEW,1,NEGATIVE,0
28170.65,MASTERCARD,EXPIRED_CARD,2,NEGATIVE,0
45411.43,MASTERCARD,FUNDS_UNAVAILABLE,4,POSITIVE,0
49050.65,VISA,NETWORK_ERROR,3,NEGATIVE,0
7294.32,WALLET,TIMEOUT,2,POSITIVE,1
42478.79,MASTERCARD,TIMEOUT,4,NEUTRAL,0
7501.29,AMEX,INSUFFICIENT_FUNDS,4,NEUTRAL,0
17366.93,VISA,EXPIRED_CARD,0,NEGATIVE,0
21412.5,MASTERCARD,EXPIRED_CARD,4,NEUTRAL,0
49027.61,VISA,INVALID_CARD,1,NEUTRAL,0
7617.81,WALLET,INVALID_CARD,4,NEUTRAL,0
2219.99,VISA,FUNDS_UNAVAILABLE,3,POSITIVE,1
33452.27,WALLET,TIMEOUT,4,NEUTRAL,0
19586.46,VISA,INSUFFICIENT_FUNDS,3,NEGATIVE,0
4244.46,MASTERCARD,NETWORK_ERROR,0,POSITIVE,0
18884.53,VISA,INVALID_CARD,0,NEUTRAL,0
3843.51,AMEX,DO_NOT_HONOR,3,NEUTRAL,0
43172.35,WALLET,EXPIRED_CARD,4,NEUTRAL,0
31423.49,VISA,NETWORK_ERROR,1,NEGATIVE,1
1037.53,UPI,FRAUD_REVIEW,3,NEGATIVE,0
8283.15,UPI,FUNDS_UNAVAILABLE,3,NEUTRAL,0
29896.34,AMEX,DO_NOT_HONOR,4,POSITIVE,0
24706.29,UPI,TIMEOUT,0,POSITIVE,1
46637.76,VISA,INVALID_CARD,0,NEUTRAL,0
33796.69,AMEX,INSUFFICIENT_FUNDS,1,POSITIVE,1
11759.23,MASTERCARD,NETWORK_ERROR,2,NEGATIVE,0
10290.4,UPI,INSUFFICIENT_FUNDS,3,NEGATIVE,0
23319.9,MASTERCARD,FUNDS_UNAVAILABLE,0,POSITIVE,1
223.13,VISA,EXPIRED_CARD,3,POSITIVE,0
48981.3,AMEX,FUNDS_UNAVAILABLE,3,NEUTRAL,0
48826.37,UPI,INSUFFICIENT_FUNDS,1,POSITIVE,1
44591.75,WALLET,INVALID_CARD,2,NEUTRAL,0
36354.13,MASTERCARD,NETWORK_ERROR,0,POSITIVE,1
14842.02,VISA,INSUFFICIENT_FUNDS,3,NEUTRAL,0
2834.43,UPI,EXPIRED_CARD,2,POSITIVE,1
26802.25,MASTERCARD,FRAUD_REVIEW,3,NEGATIVE,0
45775.49,VISA,DO_NOT_HONOR,1,NEGATIVE,1
24680.45,WALLET,FUNDS_UNAVAILABLE,0,NEGATIVE,1
26067.34,UPI,FUNDS_UNAVAILABLE,4,NEGATIVE,0
41521.42,WALLET,FRAUD_REVIEW,1,NEUTRAL,0
11735.11,WALLET,EXPIRED_CARD,0,NEGATIVE,0
34140.28,AMEX,TIMEOUT,0,NEUTRAL,1
37563.51,VISA,FRAUD_REVIEW,4,NEGATIVE,0
21548.72,VISA,FRAUD_REVIEW,3,NEGATIVE,0
43073.02,UPI,EXPIRED_CARD,3,NEGATIVE,0
7497.9,VISA,NETWORK_ERROR,0,NEUTRAL,1
4400.75,MASTERCARD,FUNDS_UNAVAILABLE,1,NEGATIVE,1
33759.38,VISA,TIMEOUT,2,POSITIVE,0
27045.91,UPI,INSUFFICIENT_FUNDS,2,NEUTRAL,0
36677.98,WALLET,FUNDS_UNAVAILABLE,0,NEGATIVE,1
28479.78,UPI,DO_NOT_HONOR,4,NEGATIVE,0
34156.73,MASTERCARD,TIMEOUT,4,NEGATIVE,0
39210.8,VISA,FUNDS_UNAVAILABLE,1,POSITIVE,0
39959.58,WALLET,EXPIRED_CARD,4,NEUTRAL,0
29991.5,AMEX,INVALID_CARD,1,NEUTRAL,0
17018.5,WALLET,INSUFFICIENT_FUNDS,0,NEUTRAL,1
31378.08,WALLET,FRAUD_REVIEW,0,NEGATIVE,0
4764.95,MASTERCARD,EXPIRED_CARD,4,NEUTRAL,0
23984.55,WALLET,FUNDS_UNAVAILABLE,0,NEGATIVE,0
19146.33,VISA,INSUFFICIENT_FUNDS,3,NEUTRAL,0
24725.06,WALLET,FUNDS_UNAVAILABLE,4,NEGATIVE,0
25389.11,MASTERCARD,FUNDS_UNAVAILABLE,2,NEGATIVE,0
24796.58,VISA,NETWORK_ERROR,4,POSITIVE,1
9474.61,MASTERCARD,NETWORK_ERROR,0,NEGATIVE,1
1688.91,AMEX,TIMEOUT,3,NEGATIVE,0
34343.5,WALLET,DO_NOT_HONOR,0,NEGATIVE,1
14123.93,WALLET,FUNDS_UNAVAILABLE,2,NEUTRAL,1
9291.29,WALLET,TIMEOUT,3,NEGATIVE,0
7189.64,WALLET,INVALID_CARD,1,NEGATIVE,0
47591.66,WALLET,INVALID_CARD,3,POSITIVE,0
9889.48,WALLET,INSUFFICIENT_FUNDS,2,NEUTRAL,1
4164.43,AMEX,FUNDS_UNAVAILABLE,4,NEUTRAL,0
46621.62,MASTERCARD,NETWORK_ERROR,3,POSITIVE,0
8758.49,WALLET,EXPIRED_CARD,1,NEUTRAL,0
39127.79,AMEX,INSUFFICIENT_FUNDS,1,NEGATIVE,1
35588.64,AMEX,NETWORK_ERROR,0,NEGATIVE,0
13289.9,UPI,NETWORK_ERROR,0,NEGATIVE,1
24490.87,AMEX,INVALID_CARD,1,POSITIVE,1
31480.76,VISA,INSUFFICIENT_FUNDS,0,NEUTRAL,1
8407.78,MASTERCARD,NETWORK_ERROR,4,POSITIVE,1
2076.99,AMEX,EXPIRED_CARD,3,NEUTRAL,0
14823.77,VISA,NETWORK_ERROR,2,POSITIVE,1
36500.84,AMEX,EXPIRED_CARD,3,NEUTRAL,0
47541.01,VISA,EXPIRED_CARD,3,NEUTRAL,0
2480.45,WALLET,INVALID_CARD,1,NEGATIVE,0
40158.65,AMEX,INSUFFICIENT_FUNDS,0,NEUTRAL,1
19270.03,WALLET,INSUFFICIENT_FUNDS,4,NEGATIVE,0
3195.09,MASTERCARD,FRAUD_REVIEW,0,NEUTRAL,0
11903.49,WALLET,NETWORK_ERROR,3,POSITIVE,0
46771.66,WALLET,TIMEOUT,3,POSITIVE,0
43228.91,WALLET,TIMEOUT,3,NEGATIVE,0
15072.78,MASTERCARD,FUNDS_UNAVAILABLE,3,NEGATIVE,0
